bedrooms,bathrooms,size_sqm,plot_size_sqm,age_years,distance_to_cbd_km,gated_community,has_pool,has_garage,has_backup_power,has_borehole,price_ghs,city_Cape Coast,city_Kumasi,city_Takoradi,city_Tamale,city_Tema,property_type_Detached House,property_type_Semi-Detached,property_type_Townhouse,price_per_sqm_proxy,total_rooms,is_far_from_cbd
2,2,128.9,0.0,21,1.99,0,0,1,0,0,417779.53,False,False,True,False,False,False,False,False,128.9,4,0
2,2,139.8,0.0,8,5.1,0,0,1,1,1,337517.58,False,False,False,True,False,False,False,False,139.8,4,0
5,4,237.5,300.1,3,3.52,1,0,1,0,1,1131994.68,True,False,False,False,False,False,True,False,237.5,9,0
3,3,140.4,341.2,11,1.02,0,1,1,1,1,1335036.52,False,False,False,False,True,True,False,False,140.4,6,0
2,2,92.4,177.8,3,10.46,0,0,1,0,1,527174.0,True,False,False,False,False,True,False,False,92.4,4,0
3,3,160.8,290.7,12,11.09,1,0,1,0,1,801288.21,False,False,True,False,False,False,True,False,160.8,6,0
4,4,182.4,372.4,21,4.63,1,0,1,1,0,2276805.22,False,False,False,False,False,False,False,True,182.4,8,0
4,4,223.5,0.0,15,1.29,0,0,1,1,0,1108900.7,False,False,False,False,True,False,False,False,223.5,8,0
1,1,89.5,211.7,23,0.72,0,0,0,0,1,530278.51,False,False,True,False,False,True,False,False,89.5,2,0
5,5,243.6,533.4,27,7.92,0,0,0,0,1,1126988.49,False,True,False,False,False,False,False,True,243.6,10,0
4,4,233.8,0.0,6,2.18,0,0,0,0,1,1053583.15,False,False,True,False,False,False,False,False,233.8,8,0
3,3,176.0,0.0,3,20.52,1,0,0,1,0,1075555.09,False,False,False,False,False,False,False,False,176.0,6,1
2,1,140.5,224.9,16,14.05,0,0,1,0,0,903730.91,False,False,False,False,True,False,False,True,140.5,3,0
3,2,201.5,267.8,27,6.68,0,0,1,1,0,1117161.48,False,True,False,False,False,True,False,False,201.5,5,0
3,3,149.3,203.5,14,1.0,1,0,0,0,1,899505.75,False,True,False,False,False,False,False,True,149.3,6,0
4,4,183.2,0.0,13,12.51,1,0,1,0,1,583043.42,True,False,False,False,False,False,False,False,183.2,8,0
2,1,97.1,218.3,26,13.41,0,0,1,0,0,404076.45,False,True,False,False,False,True,False,False,97.1,3,0
6,5,284.0,347.2,8,2.21,1,0,1,1,1,1669605.4,True,False,False,False,False,True,False,False,284.0,11,0
4,4,165.1,0.0,12,6.29,1,0,0,0,0,1276352.13,False,False,False,False,False,False,False,False,165.1,8,0
3,3,200.1,256.7,7,3.74,1,0,0,1,0,1913085.12,False,False,False,False,False,False,True,False,200.1,6,0
3,2,141.7,0.0,12,2.64,0,0,0,1,0,1117561.41,False,False,False,False,False,False,False,False,141.7,5,0
3,3,153.1,309.8,16,10.0,1,0,1,0,0,1631101.72,False,False,False,False,False,True,False,False,153.1,6,0
3,3,205.5,0.0,24,2.92,1,0,0,0,1,471586.31,False,False,False,True,False,False,False,False,205.5,6,0
3,3,169.1,0.0,0,8.67,0,0,0,0,1,510602.03,False,False,False,True,False,False,False,False,169.1,6,0
3,2,194.4,258.9,12,12.13,0,0,1,1,0,1852228.29,False,False,False,False,False,True,False,False,194.4,5,0
3,3,196.8,287.2,11,10.39,0,0,1,0,0,1367683.56,False,False,False,False,False,False,False,True,196.8,6,0
3,2,168.3,219.1,11,4.13,0,0,0,0,1,705350.61,False,False,False,True,False,True,False,False,168.3,5,0
5,4,280.1,0.0,28,5.28,1,0,1,0,1,1155960.02,False,False,True,False,False,False,False,False,280.1,9,0
3,3,160.6,227.2,15,19.93,0,1,0,0,1,1055797.84,False,False,False,False,True,True,False,False,160.6,6,1
4,4,231.6,339.4,6,12.32,1,1,1,1,1,1920622.08,False,False,False,False,True,True,False,False,231.6,8,0
2,1,166.9,0.0,11,4.06,1,0,0,0,0,1385214.91,False,False,False,False,False,False,False,False,166.9,3,0
4,4,234.5,0.0,27,11.62,1,0,0,0,1,1579519.61,False,False,False,False,False,False,False,False,234.5,8,0
3,2,156.7,0.0,23,21.86,0,0,1,1,0,875639.98,False,False,False,False,False,False,False,False,156.7,5,1
3,3,183.2,0.0,8,18.67,1,0,0,0,1,1210670.3,False,False,False,False,False,False,False,False,183.2,6,1
5,5,269.2,0.0,28,8.33,1,0,0,1,1,1368898.8,False,False,False,False,True,False,False,False,269.2,10,0
5,5,277.6,381.8,15,1.15,0,0,1,1,0,2570757.13,False,False,False,False,True,False,False,True,277.6,10,0
1,1,97.5,0.0,18,4.42,0,0,0,1,1,659164.3,False,False,False,False,False,False,False,False,97.5,2,0
5,5,248.9,0.0,16,2.16,0,0,0,0,1,1383852.03,False,False,False,False,True,False,False,False,248.9,10,0
6,5,277.7,0.0,23,14.3,1,0,0,0,0,791929.51,False,True,False,False,False,False,False,False,277.7,11,0
5,4,244.8,0.0,11,16.98,1,0,0,0,1,611167.57,True,False,False,False,False,False,False,False,244.8,9,1
4,4,233.6,340.8,20,4.8,0,1,0,0,1,2964523.21,False,False,False,False,False,True,False,False,233.6,8,0
2,1,167.3,259.6,21,7.17,0,0,1,0,0,1121352.99,False,False,False,False,False,True,False,False,167.3,3,0
3,3,188.3,0.0,22,5.57,1,0,0,1,1,785952.26,False,True,False,False,False,False,False,False,188.3,6,0
4,4,215.6,447.2,25,6.76,1,0,0,0,1,2064819.49,False,False,False,False,False,True,False,False,215.6,8,0
3,2,172.1,0.0,5,28.66,1,0,0,0,1,958513.82,False,False,False,False,False,False,False,False,172.1,5,1
4,3,221.8,366.2,8,16.16,0,0,0,1,0,2085268.6,False,False,False,False,False,False,False,True,221.8,7,1
4,4,180.4,0.0,24,12.93,1,0,0,0,0,613979.09,False,False,False,False,True,False,False,False,180.4,8,0
5,5,215.0,0.0,29,31.73,1,0,1,1,1,398058.51,True,False,False,False,False,False,False,False,215.0,10,1
3,2,183.9,0.0,19,37.13,0,0,1,0,0,348905.89,True,False,False,False,False,False,False,False,183.9,5,1
4,4,191.0,0.0,9,0.65,0,0,0,1,0,886960.98,False,True,False,False,False,False,False,False,191.0,8,0
5,4,205.0,343.7,9,11.95,1,0,1,0,1,1153372.21,False,True,False,False,False,False,True,False,205.0,9,0
3,3,162.8,271.4,20,18.69,0,0,0,0,0,484792.58,True,False,False,False,False,False,False,True,162.8,6,1
2,1,118.1,264.7,27,4.1,0,0,1,0,0,548388.73,False,False,False,False,True,True,False,False,118.1,3,0
5,4,229.1,0.0,2,9.84,0,0,0,0,1,966193.27,False,True,False,False,False,False,False,False,229.1,9,0
3,3,202.0,277.9,5,3.31,1,0,1,1,1,888707.56,True,False,False,False,False,False,True,False,202.0,6,0
3,3,209.6,378.0,9,7.33,0,0,0,0,0,1155908.24,False,False,False,False,True,False,False,True,209.6,6,0
4,4,171.5,0.0,24,1.94,1,0,0,1,0,815583.22,False,True,False,False,False,False,False,False,171.5,8,0
4,3,173.8,209.4,0,0.69,0,0,1,0,0,2292342.44,False,False,False,False,False,True,False,False,173.8,7,0
3,3,149.4,327.8,20,10.41,0,0,0,1,0,726101.45,False,False,True,False,False,True,False,False,149.4,6,0
3,3,208.1,0.0,20,8.28,1,0,1,0,1,806585.05,False,True,False,False,False,False,False,False,208.1,6,0
4,4,174.8,0.0,24,3.24,0,0,0,1,0,592703.12,False,True,False,False,False,False,False,False,174.8,8,0
6,6,280.0,668.2,29,0.73,0,0,0,0,1,1050069.84,True,False,False,False,False,True,False,False,280.0,12,0
6,5,247.2,0.0,17,1.83,0,0,1,0,0,854572.06,False,False,True,False,False,False,False,False,247.2,11,0
3,3,122.9,297.6,29,3.76,1,0,0,0,0,944875.25,False,False,False,False,False,True,False,False,122.9,6,0
4,3,237.1,348.3,3,9.44,0,0,0,1,1,2886296.29,False,False,False,False,False,True,False,False,237.1,7,0
3,3,148.8,341.4,20,4.96,0,0,1,0,1,533014.15,False,False,False,True,False,True,False,False,148.8,6,0
3,3,152.6,0.0,13,19.13,1,0,1,0,1,920351.0,False,False,False,False,False,False,False,False,152.6,6,1
3,2,203.4,427.9,29,1.33,0,0,0,0,1,1248877.77,False,True,False,False,False,True,False,False,203.4,5,0
6,5,315.1,495.0,15,3.06,0,0,0,0,1,4342819.87,False,False,False,False,False,True,False,False,315.1,11,0
3,2,191.9,288.9,14,7.13,0,0,0,0,0,1389007.17,False,False,False,False,True,True,False,False,191.9,5,0
2,1,140.3,262.7,21,1.46,1,0,0,0,0,960678.71,False,False,False,False,True,False,False,True,140.3,3,0
3,2,174.0,342.3,25,13.51,0,0,0,1,1,863725.65,False,False,False,False,True,False,False,True,174.0,5,0
4,4,211.7,0.0,0,3.8,0,0,0,1,0,1519438.4,False,False,False,False,False,False,False,False,211.7,8,0
1,1,138.6,317.3,1,9.04,0,0,0,1,1,1423929.06,False,False,False,False,False,False,False,True,138.6,2,0
2,1,140.3,198.5,14,10.94,1,0,0,0,0,1063595.77,False,False,False,False,False,True,False,False,140.3,3,0
2,1,138.4,300.4,18,4.84,0,0,0,0,0,1090603.31,False,False,False,False,False,True,False,False,138.4,3,0
5,5,246.6,438.3,4,15.8,1,0,1,1,1,2095913.49,False,False,False,False,True,True,False,False,246.6,10,1
6,6,249.9,398.8,16,6.57,1,0,1,1,1,3374005.82,False,False,False,False,False,True,False,False,249.9,12,0
4,4,209.3,0.0,22,2.43,0,0,0,1,0,703699.26,True,False,False,False,False,False,False,False,209.3,8,0
6,6,293.4,0.0,16,3.1,0,0,0,0,1,1625168.41,False,False,False,False,True,False,False,False,293.4,12,0
3,3,199.2,242.6,22,4.39,1,0,1,1,0,1453236.38,False,False,False,False,False,False,True,False,199.2,6,0
3,3,181.0,308.4,19,4.08,0,0,1,0,1,1063878.22,False,False,False,False,True,False,True,False,181.0,6,0
4,3,182.6,327.5,8,3.93,0,0,1,0,0,815918.23,False,False,False,True,False,True,False,False,182.6,7,0
2,1,133.6,0.0,20,15.75,0,0,1,0,1,765792.36,False,False,False,False,False,False,False,False,133.6,3,1
4,4,251.0,0.0,7,6.72,0,0,1,0,1,1265124.18,False,False,False,False,True,False,False,False,251.0,8,0
3,2,191.5,0.0,1,12.95,1,0,0,1,1,1106830.55,False,False,False,False,True,False,False,False,191.5,5,0
4,4,187.3,0.0,9,4.73,1,0,0,0,0,756279.74,True,False,False,False,False,False,False,False,187.3,8,0
5,5,220.3,277.8,3,0.68,1,0,0,0,1,3760728.73,False,False,False,False,False,True,False,False,220.3,10,0
4,3,187.8,0.0,7,27.98,1,0,0,1,1,621477.78,False,True,False,False,False,False,False,False,187.8,7,1
3,3,175.8,403.8,26,1.82,1,0,0,0,1,1284952.35,False,False,False,False,False,False,False,True,175.8,6,0
4,4,237.9,0.0,25,9.47,1,0,0,0,1,849921.19,False,False,True,False,False,False,False,False,237.9,8,0
4,4,176.5,404.1,17,36.48,1,0,1,0,0,1266002.33,False,False,False,False,False,False,False,True,176.5,8,1
4,3,232.2,507.9,27,7.85,0,0,0,0,1,1023152.68,False,True,False,False,False,False,True,False,232.2,7,0
4,3,213.9,351.9,2,5.11,1,0,1,0,0,2492762.54,False,False,False,False,False,False,False,True,213.9,7,0
4,4,217.7,524.4,20,4.44,0,0,0,1,0,1555648.36,False,False,False,False,True,True,False,False,217.7,8,0
4,4,208.3,432.6,5,7.34,1,0,0,0,0,1008300.9,False,False,False,True,False,True,False,False,208.3,8,0
4,4,225.1,439.4,27,11.95,0,0,1,1,0,1128972.56,False,True,False,False,False,False,False,True,225.1,8,0
3,2,187.3,0.0,8,1.91,1,0,0,0,1,1081643.41,False,True,False,False,False,False,False,False,187.3,5,0
4,4,204.8,391.8,16,3.62,1,0,0,1,0,2518324.87,False,False,False,False,False,True,False,False,204.8,8,0
5,4,279.0,0.0,11,3.49,0,0,1,1,0,1145294.42,False,True,False,False,False,False,False,False,279.0,9,0
3,3,200.0,0.0,7,10.14,0,0,0,1,0,1442162.79,False,False,False,False,False,False,False,False,200.0,6,0
2,2,159.0,0.0,21,3.49,1,0,0,0,1,644315.02,False,True,False,False,False,False,False,False,159.0,4,0
4,3,185.7,0.0,6,4.5,0,0,0,0,0,1277298.36,False,False,False,False,False,False,False,False,185.7,7,0
4,4,190.0,0.0,21,0.64,0,0,0,1,0,1216528.26,False,False,False,False,False,False,False,False,190.0,8,0
2,2,128.0,177.8,8,30.9,1,0,0,0,1,506883.85,False,False,True,False,False,False,False,True,128.0,4,1
6,6,258.5,469.8,12,28.18,0,1,0,0,1,658976.3,False,False,False,True,False,True,False,False,258.5,12,1
3,3,122.4,251.6,14,12.49,0,0,1,0,0,719797.34,False,False,False,False,True,False,False,True,122.4,6,0
3,3,196.4,0.0,14,8.16,0,0,0,1,1,1597210.7,False,False,False,False,False,False,False,False,196.4,6,0
3,3,193.1,0.0,0,3.07,1,0,0,1,0,1583243.51,False,False,False,False,False,False,False,False,193.1,6,0
4,4,229.9,540.3,4,12.75,1,0,0,0,0,724776.64,False,False,False,True,False,False,True,False,229.9,8,0
1,1,114.4,0.0,23,1.03,0,0,0,1,1,478922.04,False,True,False,False,False,False,False,False,114.4,2,0
5,5,230.6,0.0,22,14.39,1,0,0,0,1,968533.1,False,False,False,False,True,False,False,False,230.6,10,0
4,4,199.0,258.1,17,4.01,0,0,0,1,0,1767973.22,False,False,False,False,False,False,True,False,199.0,8,0
3,2,157.8,0.0,20,6.24,1,0,1,1,1,945492.95,False,False,False,False,True,False,False,False,157.8,5,0
3,3,169.5,328.7,20,4.6,0,0,1,0,1,727730.14,False,True,False,False,False,False,True,False,169.5,6,0
4,3,251.8,401.5,26,10.55,1,0,0,0,0,1801792.44,False,False,False,False,False,True,False,False,251.8,7,0
3,3,200.3,416.3,15,12.17,0,0,1,0,0,795589.45,False,False,False,True,False,True,False,False,200.3,6,0
6,5,259.0,0.0,29,12.17,0,0,1,0,1,925118.51,False,False,False,False,True,False,False,False,259.0,11,0
3,2,96.4,239.7,12,10.91,1,0,1,1,1,657999.22,False,False,True,False,False,True,False,False,96.4,5,0
2,1,160.5,396.4,18,7.54,0,0,1,1,0,1296307.28,False,False,False,False,False,True,False,False,160.5,3,0
3,3,173.4,419.6,18,11.91,1,0,1,1,1,2237761.57,False,False,False,False,False,True,False,False,173.4,6,0
5,4,221.1,0.0,20,5.68,0,0,0,0,1,683193.16,False,False,True,False,False,False,False,False,221.1,9,0
2,1,170.4,315.8,18,1.77,0,0,0,0,0,1576017.55,False,False,False,False,False,False,False,True,170.4,3,0
2,1,154.1,246.8,12,9.32,1,1,1,1,1,1887006.69,False,False,False,False,False,False,False,True,154.1,3,0
2,1,128.8,185.4,22,3.64,0,0,0,1,0,919544.79,False,False,False,False,False,False,False,True,128.8,3,0
3,3,164.9,0.0,24,0.91,1,0,0,0,0,711387.47,False,True,False,False,False,False,False,False,164.9,6,0
2,2,154.2,271.0,2,15.7,1,0,0,1,1,538856.63,True,False,False,False,False,False,True,False,154.2,4,1
3,3,188.1,0.0,8,15.77,0,0,0,0,0,538533.71,False,True,False,False,False,False,False,False,188.1,6,1
3,2,160.4,0.0,1,4.11,0,0,0,1,1,1624183.05,False,False,False,False,False,False,False,False,160.4,5,0
4,3,215.1,378.7,9,2.85,0,0,1,0,0,1370749.33,False,False,True,False,False,True,False,False,215.1,7,0
3,3,139.0,284.8,8,1.33,0,0,0,1,1,1614966.4,False,False,False,False,False,True,False,False,139.0,6,0
3,3,186.6,0.0,16,56.85,1,0,0,0,0,475309.38,False,False,True,False,False,False,False,False,186.6,6,1
3,3,149.2,0.0,27,25.73,0,0,1,1,1,757495.31,False,False,False,False,False,False,False,False,149.2,6,1
3,3,170.2,226.1,5,1.02,0,0,1,0,1,1120109.18,True,False,False,False,False,False,False,True,170.2,6,0
4,4,204.3,509.6,8,2.63,0,0,1,0,0,1809272.46,False,False,False,False,False,False,True,False,204.3,8,0
5,5,232.4,0.0,7,3.7,1,0,0,0,1,1309092.43,False,True,False,False,False,False,False,False,232.4,10,0
2,2,121.2,204.7,8,1.96,1,1,1,0,1,1975087.89,False,False,False,False,False,True,False,False,121.2,4,0
4,4,192.6,428.4,6,3.26,0,0,1,0,1,1266036.23,False,True,False,False,False,True,False,False,192.6,8,0
2,1,165.6,0.0,5,5.54,1,0,1,1,1,1440726.93,False,False,False,False,False,False,False,False,165.6,3,0
5,4,221.4,0.0,23,2.82,0,0,0,0,0,1082596.4,False,False,False,False,False,False,False,False,221.4,9,0
3,3,178.6,428.7,18,3.54,0,0,1,0,1,1151184.16,False,False,True,False,False,True,False,False,178.6,6,0
3,2,149.5,0.0,5,10.49,0,0,0,0,0,734630.23,False,False,False,False,True,False,False,False,149.5,5,0
4,3,219.7,0.0,21,6.79,0,0,0,1,1,1418524.67,False,False,False,False,False,False,False,False,219.7,7,0
3,3,174.7,0.0,16,38.13,0,0,0,0,1,452285.47,False,True,False,False,False,False,False,False,174.7,6,1
4,3,256.3,513.9,2,9.41,0,0,1,1,1,2510287.55,False,False,False,False,False,False,True,False,256.3,7,0
3,3,142.9,234.4,0,7.84,1,0,0,1,1,726441.49,True,False,False,False,False,False,False,True,142.9,6,0
4,3,226.9,0.0,11,14.06,1,0,0,1,1,1720056.25,False,False,False,False,False,False,False,False,226.9,7,0
3,3,172.7,408.3,10,0.73,1,1,0,1,0,1534378.76,False,False,True,False,False,False,False,True,172.7,6,0
4,4,182.9,457.0,6,11.89,1,0,1,0,1,1918858.77,False,False,False,False,False,True,False,False,182.9,8,0
2,2,141.3,0.0,6,11.13,1,0,0,0,1,862824.68,False,False,False,False,True,False,False,False,141.3,4,0
2,2,158.2,301.9,6,5.1,0,0,1,1,0,909969.29,False,False,True,False,False,False,False,True,158.2,4,0
6,6,224.4,0.0,15,5.62,1,0,1,1,0,1327667.06,False,False,False,False,False,False,False,False,224.4,12,0
4,4,248.0,0.0,29,5.17,1,0,1,1,1,1674758.02,False,False,False,False,False,False,False,False,248.0,8,0
3,3,148.6,0.0,19,3.45,1,0,0,0,0,508057.4,False,False,True,False,False,False,False,False,148.6,6,0
3,3,191.4,0.0,4,6.02,1,0,0,0,1,1630263.62,False,False,False,False,False,False,False,False,191.4,6,0
3,3,199.6,452.1,7,7.35,0,0,1,0,0,1887918.48,False,False,False,False,False,False,False,True,199.6,6,0
2,1,161.7,263.2,27,9.6,1,0,0,0,1,866208.43,False,True,False,False,False,True,False,False,161.7,3,0
3,3,159.2,287.5,25,1.88,0,0,0,0,1,1333913.27,False,False,False,False,False,False,False,True,159.2,6,0
6,6,317.8,695.8,5,1.24,0,1,1,1,0,4829353.55,False,False,False,False,False,True,False,False,317.8,12,0
3,2,203.8,0.0,13,21.7,0,0,1,1,1,1305439.31,False,False,False,False,False,False,False,False,203.8,5,1
2,2,151.9,0.0,3,16.48,0,0,0,1,0,541001.68,False,False,True,False,False,False,False,False,151.9,4,1
1,1,130.5,0.0,1,1.55,1,0,0,0,1,807020.21,False,True,False,False,False,False,False,False,130.5,2,0
4,4,182.0,427.5,19,6.69,0,0,0,1,1,706244.87,False,False,False,True,False,True,False,False,182.0,8,0
6,6,256.0,554.0,18,1.81,0,0,1,0,1,1369045.88,False,False,True,False,False,True,False,False,256.0,12,0
2,2,118.1,153.1,24,1.29,1,0,0,0,0,867663.12,False,False,False,False,True,True,False,False,118.1,4,0
4,4,241.8,369.0,10,1.7,0,0,0,0,1,2430193.94,False,False,False,False,False,False,False,True,241.8,8,0
2,1,140.3,0.0,25,8.62,1,0,1,0,1,903415.86,False,False,False,False,False,False,False,False,140.3,3,0
3,2,192.5,439.9,13,4.43,0,0,1,0,1,2234790.13,False,False,False,False,False,True,False,False,192.5,5,0
4,3,256.3,0.0,12,5.75,1,0,0,1,1,2565480.32,False,False,False,False,False,False,False,False,256.3,7,0
6,5,284.2,562.1,19,4.93,1,0,0,1,0,3153905.45,False,False,False,False,False,False,False,True,284.2,11,0
2,2,139.6,312.1,7,4.18,1,1,0,1,0,2367669.67,False,False,False,False,False,True,False,False,139.6,4,0
6,5,299.6,0.0,3,15.35,0,0,0,0,0,946824.37,False,True,False,False,False,False,False,False,299.6,11,1
5,4,244.6,320.3,29,21.79,0,0,0,0,1,1033683.47,False,False,False,False,True,True,False,False,244.6,9,1
4,4,233.5,439.8,10,5.45,0,0,1,1,0,1382819.07,False,False,True,False,False,False,False,True,233.5,8,0
2,2,106.1,151.0,5,13.04,1,0,1,1,1,1185493.38,False,False,False,False,False,False,False,True,106.1,4,0
2,2,109.8,202.7,5,5.59,1,0,1,0,1,1239611.22,False,False,False,False,False,False,False,True,109.8,4,0
5,5,257.1,551.0,29,16.11,0,0,0,0,0,971214.13,False,False,False,False,True,False,False,True,257.1,10,1
4,4,178.5,0.0,21,8.99,1,0,0,1,0,382316.1,False,False,False,True,False,False,False,False,178.5,8,0
3,3,162.5,354.5,9,1.71,1,0,1,1,1,1180793.02,False,False,True,False,False,False,False,True,162.5,6,0
3,3,135.3,243.5,7,2.37,1,0,0,0,0,1679976.3,False,False,False,False,False,True,False,False,135.3,6,0
2,1,112.3,0.0,6,2.22,0,0,0,1,0,765811.95,False,False,False,False,False,False,False,False,112.3,3,0
3,3,151.7,0.0,23,27.42,0,0,0,0,1,510500.35,False,False,False,False,False,False,False,False,151.7,6,1
4,4,240.8,417.8,20,6.76,0,0,1,1,0,1027591.47,True,False,False,False,False,False,False,True,240.8,8,0
2,2,116.3,225.9,19,10.98,0,1,0,1,1,516350.05,True,False,False,False,False,True,False,False,116.3,4,0
2,1,101.4,252.5,14,2.27,0,0,0,1,1,563805.34,False,False,True,False,False,True,False,False,101.4,3,0
3,2,173.5,331.5,0,3.77,0,0,1,0,0,719991.16,True,False,False,False,False,True,False,False,173.5,5,0
4,3,225.8,0.0,29,2.72,1,0,0,1,0,693915.97,True,False,False,False,False,False,False,False,225.8,7,0
4,3,214.4,419.4,8,14.64,1,0,1,0,0,887921.07,False,False,False,True,False,True,False,False,214.4,7,0
3,3,189.9,0.0,3,2.15,1,0,0,1,0,900383.4,False,False,True,False,False,False,False,False,189.9,6,0
4,4,193.6,249.1,26,2.94,0,0,0,0,1,1845930.65,False,False,False,False,False,False,False,True,193.6,8,0
4,3,211.4,470.4,19,0.89,1,0,0,0,1,1867940.93,False,False,False,False,False,False,True,False,211.4,7,0
3,3,174.5,0.0,28,1.43,1,0,0,0,0,619218.89,False,False,False,False,True,False,False,False,174.5,6,0
2,2,150.8,189.7,5,34.43,0,0,0,0,0,948456.77,False,False,False,False,False,True,False,False,150.8,4,1
4,3,212.3,0.0,27,4.92,0,0,0,0,1,848640.51,False,False,False,False,True,False,False,False,212.3,7,0
2,1,112.8,245.5,15,2.85,1,0,1,0,0,1072208.92,False,False,False,False,True,True,False,False,112.8,3,0
4,3,205.5,0.0,26,2.13,1,0,1,0,1,1136382.98,False,False,False,False,False,False,False,False,205.5,7,0
4,4,208.9,0.0,23,4.6,0,0,0,0,0,806193.63,False,False,True,False,False,False,False,False,208.9,8,0
4,4,213.6,293.9,29,35.54,0,0,1,1,1,612426.8,False,True,False,False,False,False,True,False,213.6,8,1
3,3,155.5,0.0,29,2.16,1,0,0,1,0,416285.31,False,False,True,False,False,False,False,False,155.5,6,0
3,2,193.4,479.0,13,6.54,0,0,1,1,0,1850749.83,False,False,False,False,False,False,False,True,193.4,5,0
2,2,154.5,204.5,3,12.09,1,0,1,1,1,907303.46,True,False,False,False,False,True,False,False,154.5,4,0
5,5,232.3,0.0,13,6.81,1,0,0,1,1,2112752.34,False,False,False,False,False,False,False,False,232.3,10,0
1,1,112.6,139.5,0,5.53,0,0,0,1,0,1086960.19,False,False,False,False,False,False,False,True,112.6,2,0
4,4,202.5,401.9,4,0.78,0,0,1,0,1,822764.94,False,False,False,True,False,False,False,True,202.5,8,0
2,2,102.6,0.0,3,4.04,1,0,1,1,0,430146.19,False,False,False,False,True,False,False,False,102.6,4,0
4,3,183.0,0.0,26,7.89,1,0,0,1,1,753126.39,False,True,False,False,False,False,False,False,183.0,7,0
5,4,247.5,0.0,10,12.59,0,0,0,1,0,740375.17,True,False,False,False,False,False,False,False,247.5,9,0
4,3,169.3,324.8,8,2.89,0,0,1,1,0,1680284.19,False,False,False,False,False,True,False,False,169.3,7,0
3,3,172.2,0.0,27,2.65,0,0,0,1,1,857023.67,False,False,False,False,True,False,False,False,172.2,6,0
2,2,112.8,267.1,12,9.11,1,0,0,0,0,481547.05,True,False,False,False,False,False,False,True,112.8,4,0
3,3,163.7,211.7,13,11.23,0,1,0,0,1,1386176.24,False,False,False,False,False,True,False,False,163.7,6,0
3,3,160.1,264.1,22,15.07,1,0,1,1,1,1124122.78,False,False,False,False,False,True,False,False,160.1,6,1
2,1,165.8,243.6,15,12.17,1,0,0,0,0,1475858.46,False,False,False,False,False,False,False,True,165.8,3,0
1,1,122.9,0.0,6,1.47,1,0,0,1,0,643640.92,True,False,False,False,False,False,False,False,122.9,2,0
3,2,206.3,0.0,27,1.3,1,0,0,0,1,825522.33,False,True,False,False,False,False,False,False,206.3,5,0
2,2,103.7,190.7,10,4.17,0,0,0,1,1,926610.05,False,False,False,False,False,False,False,True,103.7,4,0
4,4,206.0,0.0,10,2.98,1,0,1,0,1,895480.25,False,True,False,False,False,False,False,False,206.0,8,0
4,3,198.6,482.7,27,25.3,1,0,1,1,1,802041.44,False,False,False,False,True,False,True,False,198.6,7,1
4,4,211.8,0.0,13,27.27,0,0,0,0,0,928385.62,False,False,False,False,False,False,False,False,211.8,8,1
4,3,220.0,282.4,21,6.16,1,0,0,1,1,1390383.77,False,False,False,False,True,True,False,False,220.0,7,0
2,2,179.2,436.8,17,3.35,1,0,0,1,1,1152758.13,False,False,True,False,False,False,False,True,179.2,4,0
6,5,231.9,0.0,6,6.01,1,0,0,0,1,714288.0,False,False,False,True,False,False,False,False,231.9,11,0
4,4,169.6,0.0,18,6.12,0,0,1,0,0,328242.62,False,False,False,True,False,False,False,False,169.6,8,0
3,2,136.7,307.2,0,0.59,1,0,1,0,0,2008591.96,False,False,False,False,False,True,False,False,136.7,5,0
4,3,213.3,0.0,27,10.41,1,0,0,0,0,689194.23,False,True,False,False,False,False,False,False,213.3,7,0
2,2,111.7,263.9,25,0.84,0,0,1,1,1,470859.08,True,False,False,False,False,True,False,False,111.7,4,0
3,3,157.1,0.0,18,3.57,1,0,0,0,1,1130498.07,False,False,False,False,False,False,False,False,157.1,6,0
4,4,222.8,0.0,16,1.03,1,0,1,0,0,1762666.0,False,False,False,False,False,False,False,False,222.8,8,0
3,3,202.6,0.0,6,1.61,1,0,0,0,0,1117310.08,False,True,False,False,False,False,False,False,202.6,6,0
6,6,263.5,0.0,26,0.93,1,0,0,0,1,1944049.43,False,False,False,False,False,False,False,False,263.5,12,0
3,3,156.5,0.0,28,7.44,1,0,0,1,0,682337.56,False,False,False,False,True,False,False,False,156.5,6,0
5,5,222.7,367.2,17,6.76,1,0,1,1,1,1623243.59,False,False,False,False,True,False,False,True,222.7,10,0
1,1,38.9,0.0,10,16.5,0,0,1,0,0,96193.07,False,True,False,False,False,False,False,False,38.9,2,1
3,2,172.5,0.0,11,34.93,0,0,1,1,0,578209.76,False,False,False,False,True,False,False,False,172.5,5,1
3,3,159.6,371.7,11,25.59,0,0,1,0,1,874184.37,False,False,False,False,False,False,True,False,159.6,6,1
4,3,178.3,397.7,9,6.36,0,0,1,1,1,1571330.4,False,True,False,False,False,True,False,False,178.3,7,0
3,2,149.2,0.0,4,2.69,1,0,1,0,0,741813.98,False,False,True,False,False,False,False,False,149.2,5,0
5,4,207.9,359.5,29,1.77,0,0,1,0,0,1296104.21,False,False,False,False,False,False,False,True,207.9,9,0
1,1,85.1,0.0,7,20.63,0,0,0,0,0,324308.45,False,False,False,False,True,False,False,False,85.1,2,1
5,5,255.9,0.0,15,9.6,1,0,0,0,0,1145279.02,False,False,False,False,True,False,False,False,255.9,10,0
